Education,Marital,Sex,Age,Race,Veteran,Pro_Cert,Groom_Dis,Hear_Dis,Vis_Dis,Err_Dis,Climb_Dis,Concen_Dis,Citizenship,HrsWeek,Industry,WorkClass,Salary
38,1,1,10,1,2,2,2,2,2,2,2,2,1,60,6,6,1
43,7,1,7,4,2,2,2,2,2,2,2,2,1,40,9,4,4
43,7,1,6,4,2,2,2,2,2,2,2,2,1,40,9,4,4
33,3,1,17,1,2,2,2,2,2,2,2,2,4,40,3,4,4
39,7,1,9,1,2,2,2,2,2,2,2,2,5,40,3,4,2
39,7,1,8,1,2,2,2,2,2,2,2,2,5,40,3,4,2
42,7,2,9,1,2,2,2,2,2,2,2,2,1,40,6,4,4
40,7,2,3,1,2,2,2,2,2,2,2,2,1,9,5,4,5
33,1,1,10,1,2,2,2,2,2,2,2,2,5,40,12,4,3
40,7,1,5,1,2,2,2,2,2,2,2,2,1,33,11,4,4
33,7,1,12,1,2,2,2,2,2,2,2,2,5,40,12,4,4
43,1,1,12,1,2,2,2,2,2,2,2,2,1,50,8,4,1
37,1,1,9,1,2,2,2,2,2,2,2,2,4,40,6,4,3
39,1,2,9,1,2,2,2,2,2,2,2,2,1,40,5,4,3
45,5,1,8,1,1,1,2,2,2,2,2,2,1,40,13,1,1
39,1,1,10,1,2,2,2,2,2,2,2,2,1,57,12,4,2
44,1,2,11,1,1,2,2,2,2,2,2,2,1,24,10,2,1
44,1,1,9,1,2,1,2,2,2,2,2,2,1,40,10,4,1
39,1,1,10,1,2,2,2,2,2,2,2,2,1,55,5,6,1
40,1,2,10,1,2,2,2,2,2,2,2,2,1,35,5,4,1
32,6,2,12,1,2,2,2,2,2,2,1,2,5,1,9,4,5
40,1,1,15,1,2,2,2,2,2,2,2,2,1,40,7,6,2
43,7,2,6,4,2,2,2,2,2,2,2,2,1,45,8,4,4
43,7,1,6,4,2,1,2,2,2,2,2,2,1,40,10,4,5
42,7,2,7,1,2,2,2,2,2,2,2,2,5,40,10,4,2
42,4,1,13,1,2,2,2,2,2,2,2,2,5,40,4,4,2
40,1,1,7,1,1,2,2,2,2,2,2,2,1,40,9,4,1
44,1,1,10,1,2,1,2,2,2,2,2,2,1,50,10,4,1
43,1,2,9,1,2,1,2,2,2,2,2,2,1,45,10,4,4
31,6,2,8,1,2,2,2,2,2,2,2,2,5,39,11,4,5
35,1,2,9,1,2,2,2,2,2,2,2,2,5,40,5,4,3
40,7,2,5,1,2,1,2,2,2,2,2,2,1,40,10,4,5
39,1,1,9,1,2,2,2,2,2,2,2,2,4,40,5,4,3
39,7,1,6,1,2,2,1,2,2,1,1,1,1,27,5,6,4
40,7,2,6,1,2,2,2,2,2,2,2,2,1,20,5,4,4
39,1,1,10,1,2,2,2,2,2,2,2,2,1,40,11,4,3
40,1,2,10,1,2,2,2,2,2,2,2,2,1,40,10,4,3
43,1,1,9,1,2,2,2,2,2,2,2,2,1,40,13,1,1
43,1,2,10,1,2,2,2,2,2,2,2,2,1,40,13,2,3
40,7,2,5,1,2,2,2,2,2,2,2,2,1,40,11,4,4
39,1,2,10,1,2,2,2,2,2,2,2,2,5,40,10,4,4
39,7,1,6,1,2,2,2,2,2,2,2,2,1,40,3,4,4
39,7,2,7,1,2,2,2,2,2,2,2,2,1,40,10,4,3
40,7,1,7,1,2,2,2,2,2,2,2,2,1,40,5,4,3
44,1,2,8,1,2,1,2,2,2,2,2,2,1,40,10,5,2
43,1,1,9,1,2,2,2,2,2,2,2,2,1,50,5,4,1
39,6,1,11,1,2,1,2,2,2,2,2,2,5,40,4,4,3
39,5,2,9,1,2,2,2,2,2,2,2,2,4,40,10,4,4
39,7,1,5,1,2,2,2,2,2,2,2,2,1,40,11,4,4
34,3,1,11,1,2,2,2,2,2,2,2,2,4,40,3,4,4
34,3,1,7,1,2,2,2,2,2,2,2,2,1,40,3,4,4
39,1,1,9,1,2,2,2,2,2,2,2,2,4,55,4,4,2
39,1,2,8,1,2,2,2,2,2,2,2,2,4,13,5,4,5
43,7,2,8,1,2,2,2,2,2,2,2,2,1,34,8,4,1
43,7,2,6,1,2,2,2,2,2,2,2,2,1,40,8,4,2
43,1,1,15,1,2,1,2,2,2,2,2,2,4,40,13,2,1
43,1,2,15,1,2,1,2,2,2,2,2,2,1,40,9,6,1
40,1,1,12,1,2,2,2,2,2,2,2,2,1,44,6,4,1
42,1,2,12,1,2,1,2,2,2,2,2,2,1,25,10,4,5
40,7,2,4,1,2,2,2,2,2,2,2,2,1,30,11,4,5
40,5,2,8,1,2,2,2,2,2,2,2,2,1,60,10,4,3
39,1,1,9,1,2,2,2,2,2,2,2,2,4,50,4,4,3
43,7,2,5,1,2,2,2,2,2,2,2,2,1,40,9,4,3
40,1,1,7,1,2,2,2,2,2,2,2,2,5,40,4,4,3
42,1,1,12,1,2,1,2,2,2,2,2,2,1,45,6,4,1
40,1,2,11,1,2,2,2,2,2,2,2,2,1,50,13,3,1
36,7,1,6,1,2,2,2,2,2,2,2,2,1,40,12,4,3
36,7,1,10,1,2,1,2,2,2,2,2,2,1,40,12,4,4
39,7,1,6,1,2,2,2,2,2,2,2,2,5,40,12,4,4
38,1,2,12,1,2,2,2,2,2,2,2,2,1,46,4,4,1
43,1,1,14,1,2,2,2,2,2,2,2,2,5,42,10,4,1
40,7,1,6,1,2,2,2,2,2,2,2,2,1,27,5,4,5
39,7,1,8,1,2,2,2,2,2,2,2,2,1,40,8,4,4
39,6,2,10,1,2,2,2,2,2,2,2,1,5,15,9,4,5
40,7,1,5,1,2,2,2,2,2,2,2,2,1,40,5,4,5
40,7,2,6,1,2,1,2,2,2,2,2,2,1,40,10,4,5
33,5,2,11,1,2,2,2,2,2,2,2,2,4,20,12,4,4
41,1,2,12,1,2,2,2,2,2,2,2,2,4,40,10,4,4
41,1,1,11,1,2,2,2,2,2,2,2,2,1,32,9,4,4
40,1,1,8,1,2,1,2,2,2,2,2,2,1,60,9,4,1
43,1,2,7,1,2,2,2,2,2,2,2,2,1,40,11,4,1
43,1,2,7,1,2,2,2,2,2,2,2,2,1,40,8,4,2
39,1,1,8,1,2,2,2,2,2,2,2,2,1,45,5,4,1
40,1,2,10,1,2,2,2,2,2,2,2,2,1,32,13,2,1
40,1,1,10,1,2,2,2,2,2,2,2,2,1,40,4,4,2
40,7,1,3,1,2,2,2,2,2,2,2,2,1,28,10,2,5
39,1,1,13,1,2,2,2,2,2,2,2,2,1,40,5,4,3
33,1,1,9,1,2,2,2,2,2,2,2,2,5,50,4,4,3
39,1,2,9,1,2,2,2,2,2,2,2,2,5,40,4,4,4
40,7,2,7,1,2,2,2,2,2,2,2,2,1,35,3,4,1
39,7,1,11,1,2,2,2,2,2,2,2,2,4,40,4,4,4
40,7,1,4,1,2,2,2,2,2,2,2,2,1,40,5,4,4
39,7,1,8,1,2,2,2,2,2,2,2,2,5,40,3,4,4
43,1,2,11,1,2,2,2,2,2,2,2,2,4,40,10,4,4
43,1,1,12,1,2,1,2,2,2,2,2,2,4,50,10,6,1
39,1,2,11,1,2,2,2,2,2,2,2,2,1,20,3,4,3
43,1,1,11,1,2,1,2,2,2,2,2,2,1,80,3,6,3
39,7,1,4,1,2,2,2,2,2,2,2,2,1,24,4,4,5
33,7,1,10,1,2,2,2,2,2,2,2,2,4,40,5,4,2
39,7,1,7,1,2,2,2,2,2,2,2,2,1,40,5,4,3
34,1,1,11,1,2,2,2,2,2,2,2,2,5,35,11,4,1
34,1,2,8,1,2,2,2,2,2,2,2,2,5,7,12,4,5
43,3,2,9,4,2,2,2,2,2,2,2,2,1,40,5,4,3
43,1,2,15,1,2,2,2,2,2,2,2,2,1,50,8,4,1
43,1,1,13,1,2,2,2,2,2,2,2,2,1,40,9,4,1
44,1,1,7,4,2,2,2,2,2,2,2,2,5,40,5,4,1
44,1,2,7,4,2,1,2,2,2,2,2,2,5,40,10,4,2
43,1,1,13,4,2,1,2,2,2,2,2,2,4,40,9,4,1
43,7,1,6,4,2,2,2,2,2,2,2,2,1,40,4,4,1
44,1,1,12,1,2,2,2,2,2,2,2,2,3,20,11,6,5
46,1,1,8,4,2,1,2,2,2,2,2,2,1,50,9,4,1
44,1,1,7,1,2,2,2,2,2,2,2,2,1,40,4,4,1
44,1,2,7,1,2,1,2,2,2,2,2,2,1,12,10,5,2
44,1,1,9,4,2,1,2,2,2,2,2,2,4,40,10,2,1
43,1,2,8,4,2,1,2,2,2,2,2,2,4,40,10,2,2
44,1,1,12,4,2,2,2,2,2,2,2,2,5,28,8,4,1
43,1,2,12,4,2,2,2,2,2,2,2,2,5,40,5,4,1
46,1,2,11,4,2,2,2,2,2,2,2,2,3,20,10,2,4
44,1,1,11,4,2,2,2,2,2,2,2,2,3,40,5,4,1
45,1,2,7,1,2,1,2,2,2,2,2,2,1,42,8,4,4
43,7,1,9,1,2,2,2,2,2,2,2,2,1,40,9,1,1
40,1,2,13,4,2,2,2,2,2,2,2,2,4,40,10,4,1
43,1,1,10,4,2,2,2,2,2,2,2,2,1,40,7,4,1
44,1,2,11,4,2,2,2,2,2,2,2,2,4,60,8,4,1
40,1,1,8,1,2,2,2,2,2,2,2,2,1,50,9,4,1
43,1,2,9,1,2,2,2,2,2,2,2,2,1,80,11,4,1
43,1,1,15,4,2,1,2,2,2,2,2,2,4,40,6,6,1
43,1,2,11,1,2,2,2,2,2,2,2,2,1,80,5,4,3
43,1,1,14,4,2,1,2,2,2,2,2,2,4,40,3,4,1
39,7,2,5,8,2,2,2,2,2,2,2,2,1,40,6,4,3
42,1,1,10,1,2,2,2,2,2,2,2,2,1,40,4,4,1
43,1,1,8,1,2,2,2,2,2,2,2,2,1,40,11,4,1
45,1,2,9,1,2,1,2,2,2,2,2,2,1,24,10,4,3
44,1,1,10,1,2,1,2,2,2,2,2,2,1,45,11,4,2
44,7,1,6,8,2,2,2,2,2,2,2,2,1,40,4,4,2
44,7,2,6,4,2,2,2,2,2,2,2,2,1,40,4,4,3
44,4,2,11,4,2,2,2,2,2,2,2,2,4,40,4,4,1
40,7,1,5,4,2,1,2,2,2,2,2,2,1,18,11,4,5
39,7,2,12,4,2,2,2,2,2,2,2,2,4,40,10,5,5
34,1,1,16,4,2,1,2,2,2,2,2,2,4,40,10,4,1
44,1,2,10,1,2,1,2,2,2,2,2,2,4,15,7,4,5
43,1,1,8,1,2,2,2,2,2,2,2,2,1,40,5,4,1
40,1,1,8,1,2,1,2,2,2,2,2,2,1,50,3,6,1
40,7,2,6,4,2,2,2,2,2,2,2,2,5,9,10,4,4
40,7,1,7,4,2,2,2,2,2,2,2,2,5,40,8,4,5
43,1,2,8,4,2,2,2,2,2,2,2,2,5,40,9,4,1
43,1,1,9,4,2,2,2,2,2,2,2,2,5,40,9,4,1
43,1,1,10,4,2,2,2,2,2,2,2,2,5,40,7,4,1
44,1,2,9,1,1,2,2,2,2,2,2,2,1,40,4,4,1
45,1,1,10,4,2,1,2,2,2,2,2,2,1,40,10,1,1
39,1,1,13,4,2,2,2,2,2,2,2,2,4,32,4,4,3
39,1,2,10,1,2,1,2,2,2,2,2,2,1,10,10,5,3
37,7,2,2,1,2,2,2,2,2,2,2,2,1,16,11,4,5
43,1,2,8,4,2,2,2,2,2,2,2,2,4,40,13,3,1
43,1,1,8,4,2,2,2,2,2,2,2,2,4,40,9,4,1
39,5,2,9,11,2,2,2,2,2,2,2,2,4,40,4,4,2
44,1,1,8,1,2,2,2,2,2,2,2,2,1,40,4,4,1
44,1,2,8,8,2,2,2,2,2,2,2,2,1,55,13,2,1
46,1,1,8,4,2,2,2,2,2,2,2,2,4,40,9,4,1
44,1,2,8,4,2,1,2,2,2,2,2,2,4,40,9,4,1
44,1,1,12,4,2,2,2,2,2,2,2,2,4,40,5,4,1
43,1,2,12,4,2,2,2,2,2,2,2,2,4,15,5,4,5
43,1,1,9,1,2,2,2,2,2,2,2,2,1,40,9,4,1
43,1,2,12,4,2,1,2,2,2,2,2,2,4,30,10,4,3
43,1,1,12,1,2,1,2,2,2,2,2,2,4,20,9,6,2
43,3,2,11,4,2,2,2,2,2,2,2,2,4,40,9,4,1
43,7,2,5,4,2,2,2,2,2,2,2,2,1,40,9,4,2
44,1,1,11,4,2,2,2,2,2,2,2,2,1,40,10,3,5
36,1,2,17,4,2,2,2,2,2,2,2,2,1,40,8,4,2
39,7,1,4,4,2,2,2,2,2,2,2,2,1,40,5,4,5
43,1,1,11,1,2,2,2,2,2,2,2,2,1,66,5,4,3
40,7,1,3,1,2,2,2,2,2,2,2,2,1,8,5,4,5
40,1,2,10,1,2,2,2,2,2,2,2,2,5,40,11,4,3
40,7,2,4,1,2,2,2,2,2,2,2,2,1,20,5,4,5
39,1,1,12,4,2,2,2,2,2,2,2,2,5,30,5,4,1
39,5,2,9,4,2,2,2,2,2,2,2,2,1,40,3,4,2
46,1,1,17,4,2,1,2,2,2,2,2,2,4,20,10,2,1
41,1,2,8,1,2,2,2,2,2,2,2,2,1,40,3,4,1
40,1,1,8,1,2,2,2,2,2,2,2,2,1,40,9,4,1
40,7,1,3,1,2,2,2,2,2,2,2,2,1,20,5,4,5
44,1,1,11,1,1,2,2,2,2,2,2,2,1,40,8,4,1
46,1,1,9,1,2,1,2,2,2,2,2,2,4,40,10,6,1
39,1,1,7,1,2,2,2,2,2,2,2,2,1,40,4,4,2
39,1,2,7,1,2,2,2,2,2,2,2,2,5,40,10,4,4
32,1,1,14,1,2,2,2,2,2,2,2,2,5,30,11,4,5
40,7,2,5,1,2,2,2,2,2,2,2,2,1,20,5,4,5
37,7,1,5,1,2,2,2,2,2,2,2,2,1,20,11,4,5
40,1,2,11,7,2,2,2,2,2,2,2,2,1,46,13,2,1
43,7,1,5,4,2,2,2,2,2,2,2,2,4,40,9,4,2
44,5,1,10,1,2,1,2,2,2,2,2,2,1,50,9,6,1
39,6,1,7,1,2,2,2,2,1,2,2,1,5,60,5,4,3
43,7,1,7,1,2,2,2,2,2,2,2,2,1,40,10,4,1
43,7,2,7,1,2,2,2,2,2,2,2,2,1,40,5,4,1
44,1,1,8,1,2,2,2,2,2,2,2,2,1,40,9,6,1
44,1,1,13,4,2,2,2,2,2,2,2,2,4,40,9,4,1
44,1,2,12,4,2,2,2,2,2,2,2,2,4,56,13,3,2
44,1,1,10,4,2,1,2,2,2,2,2,2,1,40,10,5,1
46,1,2,9,4,2,2,2,2,2,2,2,2,4,40,4,4,1
41,1,1,8,4,2,1,2,2,2,2,2,2,3,20,10,3,3
43,1,2,9,4,2,1,2,2,2,2,2,2,4,48,10,4,1
44,1,2,12,1,2,2,2,2,2,2,2,2,1,40,10,2,1
44,1,1,12,1,2,2,2,2,2,2,2,2,1,40,10,2,1
36,7,2,7,1,2,2,2,2,2,2,2,2,5,60,4,4,4
35,7,1,8,1,2,2,2,2,2,2,2,2,5,72,9,4,4
41,1,1,10,1,2,2,2,2,2,2,2,2,5,40,13,3,3
39,7,2,7,1,2,2,2,2,2,2,2,2,5,40,5,4,1
39,7,2,7,1,2,2,2,2,2,2,2,2,5,40,5,4,3
39,7,1,7,1,2,2,2,2,2,2,2,2,5,40,6,4,3
44,1,1,9,4,2,2,2,2,2,2,2,2,5,40,9,4,1
42,1,1,8,4,2,2,2,2,2,2,2,2,1,40,9,4,3
42,1,2,8,4,2,2,2,2,2,2,2,2,1,40,5,4,2
44,1,2,12,4,2,2,2,2,2,2,2,2,4,40,6,4,4
44,1,1,12,4,2,2,2,2,2,2,2,2,4,40,6,4,2
42,1,1,9,4,2,2,2,2,2,2,2,2,1,40,10,4,2
42,1,2,8,4,2,2,2,2,2,2,2,2,1,40,6,4,4
40,1,2,8,2,2,2,2,2,2,2,2,2,1,55,13,2,3
40,1,1,9,2,2,2,2,2,2,2,2,2,1,60,6,4,3
43,1,2,12,1,2,1,2,2,2,2,2,2,1,40,10,3,1
40,7,1,8,1,2,2,2,2,2,2,2,2,1,48,4,4,3
39,1,1,7,1,2,2,2,2,2,2,2,2,1,40,7,4,2
36,1,1,8,1,2,2,2,2,2,2,2,2,1,40,9,4,1
39,1,2,7,1,2,2,2,2,2,2,2,2,1,48,10,4,4
39,1,1,7,1,2,2,2,2,2,2,2,2,1,40,5,4,4
36,7,1,6,1,2,2,2,2,2,2,2,2,1,40,4,4,5
43,7,1,6,1,2,1,2,2,2,2,2,2,1,23,11,4,5
40,1,1,11,4,1,2,2,1,2,2,2,1,1,44,9,3,1
41,1,2,11,4,2,2,2,2,2,2,2,2,1,40,10,4,4
40,7,1,4,4,2,2,2,2,2,2,2,1,1,23,11,4,5
39,1,1,10,4,2,2,2,2,2,2,2,2,4,40,12,4,4
39,5,2,10,1,2,2,2,2,2,2,2,2,5,40,4,4,4
39,7,1,4,1,2,2,2,2,2,2,2,2,1,40,5,4,4
39,1,1,7,1,2,2,2,2,2,2,2,2,1,60,3,4,3
39,1,2,7,1,2,2,2,2,2,2,2,2,5,30,8,4,5
32,3,1,10,1,2,2,2,2,2,2,2,2,4,50,1,4,2
40,5,1,13,1,1,2,2,2,2,2,2,2,1,40,4,4,4
39,5,1,9,1,2,2,2,2,2,2,2,2,1,40,5,4,2
39,5,1,14,1,1,2,2,2,2,2,2,2,1,40,6,3,1
40,7,2,4,1,2,2,2,2,2,2,2,2,1,40,6,4,5
40,1,1,8,1,2,2,2,2,2,2,2,2,1,40,6,4,3
43,1,2,7,8,2,2,2,2,2,2,2,2,1,40,10,3,3
40,7,1,6,1,2,2,2,2,2,2,2,2,1,40,6,4,4
42,7,1,13,1,2,2,2,2,2,2,2,2,1,42,10,4,3
41,5,2,15,1,2,2,2,2,2,2,2,2,1,40,13,3,5
43,1,2,14,1,2,2,2,2,2,2,2,2,1,40,10,2,2
43,7,1,7,1,2,2,2,2,2,2,2,2,1,40,4,4,1
43,7,2,6,15,2,2,2,2,2,2,2,2,1,40,12,5,1
44,1,2,7,1,2,1,2,2,2,2,2,2,1,40,10,2,2
43,1,1,7,1,2,1,2,2,2,2,2,2,1,56,13,2,2
43,1,2,7,1,2,2,2,2,2,2,2,2,1,40,13,3,2
42,1,1,7,4,2,2,2,2,2,2,2,2,1,40,6,4,3
44,5,2,8,3,2,1,2,2,2,2,2,2,1,40,10,3,1
40,1,2,8,2,2,2,2,2,2,2,2,2,1,11,13,2,5
39,7,1,8,1,2,2,2,2,2,2,2,2,1,40,5,4,1
40,7,2,7,1,2,2,2,2,2,2,2,2,5,20,5,4,5
40,5,2,7,1,2,2,2,2,2,2,2,2,1,32,5,4,4
39,1,1,10,1,2,2,2,2,2,2,2,2,1,19,10,3,5
40,1,2,8,1,2,1,2,2,2,2,2,2,1,40,6,4,4
44,1,1,12,1,2,2,2,2,2,2,2,2,1,40,5,4,3
44,1,2,12,4,2,1,2,2,2,2,2,2,1,40,10,4,1
43,1,2,16,1,2,1,2,2,2,2,2,2,1,20,12,6,3
39,1,1,12,7,2,2,2,2,2,2,2,2,1,40,13,3,2
42,7,1,6,1,2,2,2,2,2,2,2,2,1,25,11,4,5
42,4,2,15,1,2,1,2,2,2,2,2,1,1,28,10,4,4
46,5,1,11,2,2,1,2,2,2,2,2,2,1,40,10,4,1
44,4,1,15,1,1,2,2,2,2,2,2,2,1,40,6,4,4
42,5,2,15,1,2,2,2,2,2,2,2,2,1,30,5,4,4
41,1,1,10,1,1,2,2,2,2,2,2,2,1,28,13,1,2
42,1,2,11,1,2,2,2,2,2,2,2,2,1,40,5,4,2
33,1,1,10,1,2,2,2,2,2,2,2,2,5,45,1,4,4
32,1,1,12,1,2,2,2,2,2,2,2,2,4,50,9,6,3
40,5,1,11,1,2,2,2,2,2,2,2,2,1,50,4,4,2
40,7,1,4,1,2,2,2,2,2,2,2,2,1,38,6,4,3
39,7,2,11,1,2,2,2,2,2,2,2,2,5,40,1,4,5
32,7,1,8,1,2,2,2,2,2,2,2,2,5,40,6,4,4
40,6,2,9,1,2,2,2,2,2,2,2,2,1,40,10,4,2
40,7,2,5,1,2,2,2,2,2,2,2,2,1,40,3,4,3
40,6,2,8,1,2,2,2,2,2,2,2,2,1,65,10,3,2
32,1,1,13,1,2,2,2,2,2,2,2,2,5,50,6,4,1
38,1,1,15,1,2,2,2,2,2,2,2,2,5,40,1,4,5
43,7,1,8,1,2,2,2,2,2,2,2,2,1,40,3,4,1
43,7,2,8,1,2,1,2,2,2,2,2,2,1,40,12,4,2
43,7,1,11,1,2,2,2,2,2,2,2,2,1,40,9,4,1
39,5,1,9,1,2,1,2,2,2,2,2,2,4,24,3,4,1
37,7,1,3,1,2,2,2,2,2,2,2,2,1,20,9,4,5
39,7,1,5,1,2,2,2,2,2,2,2,2,1,30,3,4,5
39,1,2,13,3,2,2,2,2,2,2,2,2,1,40,4,4,4
39,1,2,9,1,2,2,2,2,2,2,2,2,1,25,5,4,5
39,7,2,5,3,2,2,2,2,2,2,2,2,1,30,11,4,5
39,1,1,10,1,2,2,2,2,2,2,2,2,1,60,7,4,1
39,1,2,9,1,2,2,2,2,2,2,2,2,1,40,3,4,1
43,1,2,9,1,2,1,2,2,2,2,2,2,1,40,10,4,3
43,1,1,9,1,2,1,2,2,2,2,2,2,1,40,3,4,2
39,7,2,6,2,2,1,2,2,2,2,2,2,1,40,5,4,4
33,1,2,12,1,2,2,2,2,2,2,2,2,5,48,4,4,5
40,7,1,4,1,2,2,2,2,2,2,2,2,1,50,4,4,4
32,1,1,12,1,2,2,2,2,2,2,2,2,5,40,3,4,2
42,5,2,13,1,2,2,2,2,2,2,2,2,4,40,6,4,3
40,7,2,6,1,2,2,2,2,2,2,2,2,1,40,5,4,4
40,7,1,6,1,2,2,2,2,2,2,2,2,1,40,5,4,3
37,7,2,10,1,2,2,2,2,2,2,2,2,4,40,4,4,4
39,7,1,12,1,2,1,2,2,2,2,2,2,1,40,13,1,2
33,4,2,15,1,2,1,2,2,2,2,2,2,4,50,5,6,2
39,7,1,11,1,2,2,2,2,2,2,2,2,1,41,4,4,1
39,7,2,10,1,2,2,2,2,2,2,2,2,1,40,10,4,2
41,7,2,7,1,2,1,2,2,2,2,2,2,1,40,12,4,4
40,5,1,12,1,2,2,2,2,2,2,2,2,1,45,3,4,3
41,1,2,10,1,2,1,2,2,2,2,2,2,1,28,11,6,5
39,1,1,10,1,2,2,2,2,2,2,2,2,1,40,6,4,1
44,7,2,11,4,2,1,2,2,2,2,2,2,1,40,10,3,1
40,1,1,8,1,2,2,2,2,2,2,2,2,5,40,12,4,4
39,1,2,14,1,2,2,2,2,2,2,2,2,1,10,5,4,5
33,1,1,12,1,2,2,2,2,2,2,2,2,5,50,6,4,2
33,1,2,11,1,2,2,2,2,2,2,2,2,5,40,9,4,4
32,1,1,12,1,2,2,2,2,2,2,2,2,4,40,5,4,4
40,1,1,14,1,1,2,2,2,2,2,2,2,1,40,8,4,3
42,1,2,12,1,2,1,2,2,2,2,2,2,1,15,10,4,4
43,7,1,5,1,2,2,2,2,2,2,2,2,1,20,12,5,5
40,7,1,9,1,2,2,2,2,2,2,2,2,1,40,3,4,1
43,1,1,8,1,2,2,2,2,2,2,2,2,1,60,9,4,1
43,1,2,8,1,2,1,2,2,2,2,2,2,1,40,10,4,4
39,1,1,11,1,2,2,2,2,2,2,2,2,4,52,5,4,1
44,1,1,6,1,2,2,2,2,2,2,2,2,1,50,4,4,1
43,5,2,7,1,2,2,2,2,2,2,2,2,1,43,9,4,1
41,7,1,7,1,2,2,2,2,2,2,2,2,1,40,10,5,1
40,7,2,6,1,2,1,2,2,2,2,2,2,1,12,10,4,4
44,1,1,8,1,2,2,2,2,2,2,2,2,1,50,10,2,1
46,1,2,7,1,2,2,2,2,2,2,2,2,1,40,10,2,3
44,7,1,7,1,2,2,2,2,2,2,2,2,1,48,9,4,1
43,1,1,12,1,2,1,2,2,2,2,2,2,1,60,12,5,1
44,1,1,9,1,2,1,2,2,2,2,2,2,1,40,6,4,1
43,1,2,9,1,2,1,2,2,2,2,2,2,1,25,10,4,4
39,7,1,10,1,2,2,2,2,2,2,2,2,1,40,3,4,3
39,1,1,15,1,2,2,2,2,2,2,2,2,1,56,8,6,2
42,6,2,7,1,2,2,2,2,2,2,2,2,1,40,8,4,3
40,7,1,7,1,2,1,2,2,2,2,2,2,1,30,10,4,3
46,1,2,10,1,2,1,2,2,2,2,2,2,5,40,4,4,1
40,1,1,9,1,1,2,2,2,2,2,2,2,1,40,6,4,1
43,1,2,8,1,2,2,2,2,2,2,2,2,4,40,8,5,1
39,1,1,8,1,2,2,2,2,2,2,2,2,5,80,6,6,2
43,7,1,6,1,2,2,2,2,2,2,2,2,4,40,10,3,3
43,7,1,7,1,2,2,2,2,2,2,2,2,4,40,8,4,2
39,1,1,13,1,2,2,2,2,2,2,2,2,4,40,5,4,3
39,5,2,11,1,2,2,2,2,2,2,2,2,4,44,6,4,3
43,7,2,8,1,2,1,2,2,2,2,2,2,4,46,10,4,2
33,1,1,10,1,2,2,2,2,2,2,2,2,5,40,9,4,3
37,3,2,10,1,2,2,2,2,2,2,2,2,5,40,4,4,4
44,1,1,10,4,2,1,2,2,2,2,2,2,4,40,9,4,1
44,1,2,9,4,2,2,2,2,2,2,2,2,4,40,8,4,1
39,1,1,9,1,2,2,2,2,2,2,2,2,1,40,11,4,3
41,2,2,9,1,2,2,2,2,2,2,2,2,4,40,13,1,1
43,1,2,12,1,2,2,2,2,2,2,2,2,1,45,4,4,1
40,1,1,12,1,2,2,2,2,2,2,2,2,1,1,9,6,1
39,1,1,9,1,2,2,2,2,2,2,2,2,5,40,3,4,3
44,1,2,10,1,2,2,2,2,2,2,2,2,1,40,10,3,1
46,1,1,10,1,2,2,2,2,2,2,2,2,1,40,5,4,1
39,5,2,14,4,2,2,2,2,2,2,2,2,4,32,10,4,3
40,5,2,16,1,2,2,2,2,2,1,1,1,1,25,5,4,4
46,3,2,13,1,2,1,2,2,2,2,2,2,4,70,10,4,1
33,1,1,11,1,2,2,2,2,2,2,2,2,4,34,4,4,3
33,1,2,11,1,2,2,2,2,2,2,2,2,4,40,5,4,5
39,7,1,6,1,2,2,2,2,2,2,2,2,4,40,5,4,5
34,1,2,11,1,2,2,2,2,2,2,2,2,5,40,4,4,4
34,1,1,11,1,2,2,2,2,2,2,2,2,5,50,4,4,3
41,1,1,9,1,2,2,2,2,2,2,2,2,1,40,5,4,2
39,7,1,3,1,2,2,2,2,2,2,2,2,1,35,5,4,5
44,1,1,14,1,2,2,2,2,2,2,2,2,4,45,5,4,2
45,3,2,8,1,2,1,2,2,2,2,2,2,4,50,10,4,3
39,1,2,9,1,2,2,2,2,2,2,2,2,4,40,10,4,4
39,1,1,8,1,2,2,2,2,2,2,2,2,4,40,3,4,3
44,5,2,13,2,2,1,2,2,2,2,2,2,4,75,10,4,1
40,7,2,5,2,2,2,2,2,2,2,2,2,1,16,10,4,5
33,1,1,8,1,2,2,2,2,2,2,2,2,5,2,3,4,2
34,5,1,12,1,2,1,2,2,2,2,2,2,4,40,3,4,3
42,5,2,9,1,2,2,2,2,2,2,2,2,1,40,6,1,2
39,7,2,4,1,2,2,2,2,2,2,2,2,1,40,9,4,4
40,1,1,12,1,2,2,2,2,2,2,2,2,1,60,4,4,1
40,7,1,5,1,2,2,2,2,2,2,2,2,1,40,4,4,3
32,1,1,11,1,2,2,2,2,2,2,2,2,5,40,6,4,1
43,1,1,12,1,2,2,2,2,2,2,2,2,1,40,9,4,1
43,1,2,11,1,2,2,2,2,2,2,2,2,1,30,9,4,2
40,1,1,9,1,1,1,2,2,2,2,2,2,1,46,13,3,1
40,5,2,8,1,2,2,2,2,2,2,2,2,1,40,10,3,1
44,7,1,6,1,2,2,2,2,2,2,2,2,1,40,8,4,1
43,1,1,13,1,2,1,2,2,2,2,2,2,1,36,10,2,1
39,7,2,3,1,2,2,2,2,2,2,2,2,1,20,10,4,5
34,1,1,7,1,2,2,2,2,2,2,2,2,1,40,9,4,3
